Id,ImageURL,UnitPrice,Category1,Category2,Category3,Name,Description,ProductSKU,LongDescription
q27000008521770AAA,http://s3.amazonaws.com/northerntrailoutfitters.com/nto-apparel/default/images/large/2010575AC8-0.jpg,179,women,jackets & vests,lightweight,Women’s Denali 2 Jacket,,,"<ul><li>Relaxed fit</li> <li>Zip-in-compatible integration with complementing garments from Northern Trail Outfitters</li> <li>Reinforced shoulders, chest and forearms for abrasion resistance</li> <li>Covered, secure-zip chest pocket and hand pockets</li> <li>Stretch fabric on cuffs for added mobility and comfort</li> <li>Hem cinch-cord</li> <li>Media compatible</li> <li>Embroidered logo on left chest and back-right shoulder</li> <li>6NX and 7YS available for holiday</li></ul>"
q27000008520960AAA,http://s3.amazonaws.com/northerntrailoutfitters.com/nto-apparel/default/images/large/2010629AC8-0.jpg,179,women,jackets & vests,insulated,Women's Stretch Down Vest,,,<ul><li>Slim fit</li> <li>Stretch shell and lining provide optimum mobility</li> <li>Zippered hand pockets</li> <li>Stows in hand pocket</li></ul>
q27000008520899AAA,http://s3.amazonaws.com/northerntrailoutfitters.com/nto-apparel/default/images/large/2010648AC8-0.jpg,700,women,jackets & vests,casual,Women's Blaze  New Winter Cagoule,,,"<ul><li>Outer Jacket: Relaxed fit</li> <li>Comfort  superlight emergency pullover cagoule</li> <li>Batwing sleeves</li> <li>Exaggerated shirt-tail hem</li> <li>Packs into stuffsack</li> <li>Darted, elastic hood</li> <li>Invisible zip covers the boot-lace-inspired center front closure</li> <li>Ergonomically curved hand pockets with tapered, waterproof zips and Bemis detail</li> <li>Pass-through snap closure beneath kangaroo hand pocket</li> <li>Full side snap closure from hem to underarm</li> <li>Laser-cut Bemis eyelets on hem for carabiner clip quick hang-dry function</li> <li>Inner Pullover: Standard fit</li> <li>Maze quilt pattern on 800 fill down insulated pullover crew</li> <li>Crew-inspired pullover silhouette</li> <li>Concealed-zip openings on sides and left shoulder</li> <li>Discrete, concealed-zip hand pockets</li> <li>Ribbed collar and cuffs</li></ul>"
q27000008520751AAA,http://s3.amazonaws.com/northerntrailoutfitters.com/nto-apparel/default/images/large/2010691A02-0.jpg,179,women,jackets & vests,insulated,Women's Jumbo Logo Retro Newberry Vest,,,"<ul><li>Relaxed fit</li> <li>Boxy silhouette</li> <li>Inspired by the iconic design lines of our Newberry Vest</li> <li>Original shiny ripstop fabric for durability</li> <li>Oversize baffles</li> <li>Stowable hood packs into collar</li> <li>Stows in hand pocket</li> <li>Internal, zippered hand pocket</li> <li>Exposed, NTeston, two-way center front zip</li> <li>Bungee cinch at hem</li></ul>"
q27000008520743AAA,http://s3.amazonaws.com/northerntrailoutfitters.com/nto-apparel/default/images/large/2010699A65-0.jpg,220,women,jackets & vests,insulated,Women's Pill Eco Hoodie,,,"<ul><li>Made from post-consumer recycled content, Pill ECO with down alternative</li> <li>Slim Fit</li> <li>Recycled fabric</li> <li>Bottleneck quilt pattern minimizes cold spots and improves durability</li> <li>Pill Eco Insulation for warmth when wet features 100% post-consumer recycled content</li> <li>Attached hood with partial elastic binding</li> <li>NTeston center front zip</li> <li>Zippered chest and hand pockets</li> <li>Stows in hand pocket</li> <li>Internal, elastic-bound cuffs</li> <li>Hem cinch-cord</li></ul>"
q27000008520743AAA,,,,,,Women's Pill Eco Hoodie,,2010699,
q27000008520039AAA,http://s3.amazonaws.com/northerntrailoutfitters.com/nto-apparel/default/images/large/2010710AC8-0.jpg,230,women,jackets & vests,rainwear,Women’s ’92 Retro Rush Rain Jacket,,,"<ul><li>Relaxed fit</li> <li>Waterproof, breathable, seam-sealed Comfort 2L shell with mesh and taffeta lining.</li> <li>100% windproof</li> <li>Has the original Rush Jacket’s triangle stitching detail on the center front placket</li> <li>Stowable hood packs into collar.</li> <li>Two-way, NTeston center front zip.</li> <li>Vertical, zip back vents at side seams.</li> <li>Bungee waist for shaping</li> <li>Original embroidered, vertical Rush logo on center back</li></ul>"
q27000008520033AAA,http://s3.amazonaws.com/northerntrailoutfitters.com/nto-apparel/default/images/large/2010716A2M-0.jpg,179,women,jackets & vests,rainwear,Women’s City Breeze Rain Trench,,,"<ul><li>Standard fit</li> <li>Waterproof, breathable, seam-sealed Comfort 2L shell with full lining</li> <li>100% windproof</li> <li>A-line silhouette with an angled side slit and drop-tail hem</li> <li>Secure-zip, internal chest media pocket</li> <li>Zippered pockets</li></ul>"
q27000008519913AAA,http://s3.amazonaws.com/northerntrailoutfitters.com/nto-apparel/default/images/large/2010752AC8-0.jpg,199,women,jackets & vests,casual,Women’s Portland Jacket,,,"<ul><li>Standard fit</li> <li>Waterproof, breathable, seam-sealed NTO-tech lightweight shell</li> <li>100% windproof fabric</li> <li>Attached, fully adjustable hood</li> <li>Laminated stormflap with snap closure at hem and top collar covers the center front zip</li> <li>Exposed, matte polyurethane (PU) chest pocket zip</li> <li>Covered, zippered pockets</li> <li>Pit-zip venting</li> <li>Adjustable velcro cuffs</li> <li>Hem cinch-cord</li> <li>Slight drop-tail hem</li></ul>"
q27000008518976AAA,http://s3.amazonaws.com/northerntrailoutfitters.com/nto-apparel/default/images/large/2010849A2M-0.jpg,149,women,jackets & vests,casual,Women’s Zoomie Jacket,,,"<ul><li>Standard fit</li> <li>Waterproof, breathable, seam-sealed Comfort 2L shell with full lining</li> <li>100% windproof</li> <li>Attached hood</li> <li>Snap front closure covers the center front zip</li> <li>Pleated utility pockets with snap-flap top entry and zippered side entry</li> <li>Back elbow patches</li> <li>Elastic cuffs</li></ul>"
q27000008518144AAA,http://s3.amazonaws.com/northerntrailoutfitters.com/nto-apparel/default/images/large/2010904A4N-0.jpg,160,women,jackets & vests,rainwear,Women’s Ambition Rain Jacket,,,<ul><li>Standard fit</li> <li>Waterproof performance rain jacket</li> <li>Concealed-zip hand pockets</li> <li>Adjustable waist cinch-cord is hidden in the pockets</li> <li>Bungee-adjustable hood</li> <li>360-degree reflective woven piecing</li></ul>
q27000008518079AAA,http://s3.amazonaws.com/northerntrailoutfitters.com/nto-apparel/default/images/large/2010927AC8-0.jpg,149,women,jackets & vests,windbreaker,Women’s Allproof Stretch Jacket,,,"<ul><li>Slim fit</li> <li>Waterproof, breathable, seam-sealed Comfort 2.5L stretch shell</li> <li>100% windproof fabric</li> <li>Attached, fully adjustable hood</li> <li>Water-resistant zip with internal draft flap</li> <li>Covered, zippered hand pockets</li> <li>Pit-zip venting</li> <li>Adjustable velcro cuff tabs</li> <li>Hem cinch-cord</li> <li>Slight drop-tail hem</li></ul>"
q27000008518015AAA,http://s3.amazonaws.com/northerntrailoutfitters.com/nto-apparel/default/images/large/2010949ARF-0.jpg,149,women,jackets & vests,casual,Women’s Inlux Comfort Jacket,,,"<ul><li>Standard fit</li> <li>Waterproof, breathable, seam-sealed Comfort 2L with mesh lining in the upper body adding breathability and a smooth taffeta lining in lower body for added durability</li> <li>100% windproof fabric</li> <li>Attached drop hood with back adjust rolls and stows in collar</li> <li>Water-resistant zip with internal draft flap</li> <li>Draft flap at waist covers Zippered hand pockets</li> <li>Adjustable waist drawcord</li> <li>Cuffs are curved in front for added protection and are elasticized at the back for a secure fit</li></ul>"
q27000008517956AAA,http://s3.amazonaws.com/northerntrailoutfitters.com/nto-apparel/default/images/large/2010966A45-0.jpg,80,women,jackets & vests,casual,Women’s Lightweight Hoodie,,,"<ul><li>Standard fit</li> <li>Highly wind resistant; wind permeability rated at less than 10 CFM</li> <li>Attached hood with micro-elastic binding</li> <li>Exposed, reverse-coil center front zip with interior draft flap</li> <li>Exposed, reverse-coil hand pocket zips</li> <li>Stows in hand pocket</li> <li>Breathable cape vent</li> <li>Elastic-bound cuffs</li> <li>Back waist cinch-cord</li> <li>Drop-tail hem</li></ul>"
q27000008517924AAA,http://s3.amazonaws.com/northerntrailoutfitters.com/nto-apparel/default/images/large/2010977AC8-0.jpg,129,women,jackets & vests,windbreaker,Women’s North Dome Stretch Wind Jacket,,,"<ul><li>Slim fit</li> <li>Highly wind resistant; wind permeability rated at less than 10 CFM</li> <li>Attached, helmet-compatible hood with micro-elastic binding</li> <li>Exposed, reverse-coil center front zip with interior draft flap</li> <li>Stretch fabric with integrated underarm gussets for maximum range of motion</li> <li>Covered, zippered chest pocket</li> <li>Harness-friendly pockets</li> <li>Micro-elastic binding at cuffs</li> <li>Hem cinch-cord</li> <li>Stows in chest pocket</li></ul>"
q27000008517897AAA,http://s3.amazonaws.com/northerntrailoutfitters.com/nto-apparel/default/images/large/2010983A5H-0.jpg,99,women,jackets & vests,vests,Women’s Mountain Sweatshirt Vest,,,"<ul><li>Standard fit</li> <li>Quilted with three layers: a lightweight, stretch-woven outer layer; a warmth-retaining mid layer; and a peached-lined interior</li> <li>Drawcord hood</li></ul>"
q27000008517896AAA,http://s3.amazonaws.com/northerntrailoutfitters.com/nto-apparel/default/images/large/2010984AC8-0.jpg,65,women,jackets & vests,casual,Women’s Cyclone Jacket,,,"<ul><li>Standard fit</li> <li>Highly wind-resistant; wind permeability rated at less than 4 CFM</li> <li>Adjustable hood</li> <li>Exposed, reverse-coil center front zip with internal draft flap</li> <li>Zippered hand pockets</li> <li>Stows in left hand pocket</li> <li>Elastic back hem and cuffs</li></ul>"
q27000008517895AAA,http://s3.amazonaws.com/northerntrailoutfitters.com/nto-apparel/default/images/large/2010985A5H-0.jpg,79,women,jackets & vests,casual,Women’s Anorak 2.0,,,<ul><li>Relaxed fit</li> <li>Anorak-style jacket</li> <li>Drawcord hood</li> <li>Stows into fanny-pack-style kangaroo pocket</li> <li>Zippered side pockets at kangaroo pocket</li> <li>Zippered pocket on exterior of fanny pack</li> <li>Elastic cuffs</li></ul>
q27000008517861AAA,http://s3.amazonaws.com/northerntrailoutfitters.com/nto-apparel/default/images/large/2010998A0S-0.jpg,75,women,jackets & vests,lightweight,Women’s Blue Rapids Full Zip Hoodie,,,<ul><li>Standard fit</li> <li>Extremely lightweight jacket for on and off the water</li> <li>Windproof technology</li> <li>Drawcord hood</li> <li>Center front zip</li> <li>Velcro pockets</li> <li>Back crossover pleat</li> <li>Elasticated cuffs</li> <li>Ultraviolet Protection Factor (UPF) 50</li></ul>
q27000008497006AAA,http://s3.amazonaws.com/northerntrailoutfitters.com/nto-apparel/default/images/large/2011000A17-0.jpg,99,women,jackets & vests,casual,Women’s Sightseer Jacket,,,<ul><li>Standard fit</li> <li>Center front zip with internal stormflap</li> <li>Adjustable drawcord waist</li> <li>Cinchable tie at back neck for shaping</li> <li>Inverted pleat at back for shaping</li> <li>Storm paneling with internal mesh paneling</li> <li>Two front pockets with flap and velcro closure</li> <li>Zippered back-right pocket</li> <li>Elasticated cuffs</li></ul>
q27000008496999AAA,http://s3.amazonaws.com/northerntrailoutfitters.com/nto-apparel/default/images/large/2011007BBX-0.jpg,85,women,jackets & vests,windbreaker,Women’s Printed Anorak,,,<ul><li>Relaxed fit</li> <li>Anorak-style jacket</li> <li>Drawcord hood</li> <li>Stows into fanny-pack-style kangaroo pocket</li> <li>Zippered side pockets at kangaroo pocket</li> <li>Zippered pocket on exterior of fanny pack</li> <li>Elastic cuffs</li></ul>
q27000008496718AAA,http://s3.amazonaws.com/northerntrailoutfitters.com/nto-apparel/default/images/large/2011099A4M-0.jpg,299,women,jackets & vests,windbreaker,Mountain Jacket NTO-tech,,,"<ul><li>Unisex sizing</li> <li>True to size for Men's fit, Women should size down one size</li> <li>Relaxed fit</li> <li>NTO-tech 2L shell with taffeta and brushed tricot drop lining</li> <li>100% windproof fabric</li> <li>Iconic colorblocking and fabric blocking on the front and back yoke, elbow patches and cuffs give high visibility and added durability</li> <li>Two-piece, attached, fully adjustable hood rolls flat and stows with the use of a velcro tab</li> <li>Original grosgrain and tension-lock system on side of hood</li> <li>Oversize barrel with adjustable tied-bungee system at hood collar for easy grip</li> <li>Double center front stormflap with snap closure covers the NTeston center front zip</li> <li>Reverse-entry, alpine front pockets</li> <li>Three internal pockets were originally designed for an avalanche beacon</li> <li>Pit-zip venting</li> <li>Adjustable velcro cuff tabs</li> <li>Adjustable bottom hem</li> <li>Zip-in-compatible integration with complementing garments from Northern Trail Outfitters</li></ul>"
q27000008496013AAA,http://s3.amazonaws.com/northerntrailoutfitters.com/nto-apparel/default/images/large/2011111ACC-0.jpg,199,women,jackets & vests,lightweight,W Regulate Light Fleece Hybrid Hoodie,,,"<ul><li>Slim fit</li> <li>Lightweight, highly air-permeable fabrics throughout the body for breathability</li> <li>Smooth-face, high-low, striped-back fleece in the hood, side panels and underside of sleeves for comfort, breathability and mobility</li> <li>60 g stretch synthetic insulationthroughout the body is perforated in the upper back for dynamic venting</li> <li>Micro-elastic binding at cuffs, thumbholes, hem and hood opening</li> <li>Exposed, NTeston center front zip with internal draft flap</li> <li>Exposed, secure-zip hand pockets</li></ul>"
q27000008496011AAA,http://s3.amazonaws.com/northerntrailoutfitters.com/nto-apparel/default/images/large/2011113A5T-0.jpg,199,women,jackets & vests,casual,Women's Peak Flex Comfort Jacket,,,"<ul><li>Slim fit</li> <li>Waterproof, breathable, seam-sealed Comfort  shell with a soft, stretch-woven face and stretch-knit backer for warmth and comfort</li> <li>100% windproof fabric</li> <li>Attached drop hood with drawcord adjustability</li> <li>Laminated stormflap with snap closure at hem and top collar covers the center front zip</li> <li>Covered, secure-zip hand pockets</li> <li>Adjustable velcro cuff tabs</li> <li>Heathered fabric available in 9MG, GGZ and HKQ colorways</li></ul>"
q27000007600389AAA,https://s3.amazonaws.com/northerntrailoutfitters.com/nto-apparel/default/images/large/2020304A5B-0.jpg,60,women,tops,hoodies & sweatshirts,Women's Fave Half Dome Pullover 2.0,,2020304,"<ul><li>Midweight pullover with thumb-loop cuffs</li>
<li>Standard fit</li>
<li>Two-piece hood</li>
<li>Water-based, screen-printed logo</li>
<li>Raglan sleeves</li>
<li>Kangaroo hand pocket</li>
<li>Contains at least 50% recycled content</li></ul>"
q27000007599302AAA,https://s3.amazonaws.com/northerntrailoutfitters.com/nto-apparel/default/images/large/2020446AOD-0.jpg,25,women,tops,tanks,Women's Reaxion Amp Tank,,2020446,"<ul><li>Standard fit</li>
<li>Made with recycled plastic bottles</li>
<li>Locker loop</li>
<li>Screen-printed logo on left chest</li></ul>"
q27000007599301AAA,,,women,tops,tshirts,Women's Short-sleeve Reaxion Amp V-neck Tee,,2020447,"<ul><li>Breathable, lightweight knit training tee manages miosture</li>
<li>Made with recycled plastic bottles</li>
<li>Raglan sleeves</li>
<li>Locker loop</li>
<li>Drop-tail hem</li>
<li>Screen-printed logo on left chest</li></ul>"
q27000007599239AAA,https://s3.amazonaws.com/northerntrailoutfitters.com/nto-apparel/default/images/large/2020467A4P-0.jpg,32,women,tops,tshirts,Women's Long-sleeve Reaxion Amp Tee,,2020467,"<ul><li>Lightweight and soft long-sleeve tee</li>
<li>Made with recycled plastic bottles</li>
<li>Standard fit</li>
<li>Raglan sleeves</li>
<li>Locker loop</li>
<li>Drop-tail hem</li>
<li>Screen-printed logo on left chest</li></ul>"
